PDGnumb,PosX,PosY,PosZ,Momentum[GeV],theta,phi
13,-68.8014,-441.745,1400,0.846942,2.65361,0.203378
13,-401.783,-467.442,1400,2.65117,2.35735,4.14844
-13,-123.233,102.612,1400,2.72824,2.46947,5.16367
13,485.064,98.4662,1400,14.7417,2.42357,3.34516
13,203.64,-68.0016,1400,9.85413,2.7734,4.52824
-13,-125.915,264.106,1400,2.60184,2.74784,0.535157
-13,396.884,-354.885,1400,2.00016,2.59645,5.80643
-13,-6.76024,-180.776,1400,1.97399,2.15181,0.436524
13,-274.443,-249.146,1400,4.81598,2.61038,0.974726
13,-75.4357,-474.328,1400,1.69389,2.74696,0.43203
13,2.38088,-418.872,1400,3.45091,2.71223,2.8893
13,-426.182,466.162,1400,2.98344,2.87928,0.987588
-13,-16.0999,497.092,1400,7.76484,2.7784,5.30872
-13,-105.526,-9.64743,1400,4.05022,2.64787,5.88647
-13,-481.582,198.249,1400,3.18741,2.59547,5.67148
13,490.256,59.0131,1400,22.857,2.92688,2.89
13,200.307,66.6335,1400,2.80799,2.68027,4.98539
13,264.582,255.122,1400,3.97765,2.79562,0.0987153
-13,23.0129,-63.0945,1400,4.68227,2.63251,4.55711
13,271.87,198.47,1400,4.05311,2.81731,2.27833
-13,492.928,-291.013,1400,3.24742,2.0195,1.73795
13,-432.912,-39.6103,1400,1.84797,2.1128,0.999493
-13,-100.521,465.327,1400,19.6933,2.04434,5.08375
13,-413.356,-407.752,1400,3.78121,2.27695,1.13709
-13,-53.5026,-271.586,1400,1.2047,2.5021,4.49235
13,-337.294,-110.131,1400,20.8781,2.52979,4.68718
13,-320.907,-487.642,1400,1.05733,2.59485,5.23931
-13,256.749,109.191,1400,0.291941,2.66443,1.50541
-13,-284.357,116.411,1400,11.2943,2.52088,3.90444
13,479.089,-100.502,1400,0.568987,2.3713,3.02743
13,-199.771,381.762,1400,1.21174,2.56695,2.66441
13,-213.117,-349.793,1400,0.294776,2.52832,4.7195
-13,-301.682,-8.15638,1400,2.258,2.89114,0.888835
-13,-405.434,275.978,1400,6.5893,2.43591,4.20209
13,-239.872,157.291,1400,1.50785,2.23473,4.77383
-13,214.04,346.124,1400,0.391203,2.4901,1.51074
-13,454.968,-2.34511,1400,0.325396,2.42399,2.07977
13,497.887,-62.7057,1400,2.04651,2.79955,4.59711
-13,50.2423,467.477,1400,25.1787,2.23517,4.87964
13,-470.867,32.0069,1400,2.70142,2.83689,0.0876584
13,148.202,167.745,1400,1.04505,2.96959,1.25135
13,-375.155,156.723,1400,1.02062,2.60866,4.0999
-13,-380.023,148.498,1400,3.51389,2.46481,4.24446
-13,240.285,70.6416,1400,8.14119,2.6524,0.0196982
13,-470.622,24.561,1400,8.79231,3.04784,3.68832
13,-149.901,386.46,1400,0.930362,2.66359,6.12682
-13,-19.6407,10.4078,1400,2.23466,2.70876,5.71506
13,-215.014,455.808,1400,0.257729,2.40614,4.65159
-13,184.111,-53.973,1400,2.53767,1.96412,6.12051
13,-72.468,270.312,1400,0.445117,2.66004,4.10645
13,493.4,-345.822,1400,0.863864,2.57236,6.07002
13,427.292,-43.5492,1400,8.84134,2.87058,6.00688
13,-469.175,1.50252,1400,2.86783,2.52354,4.94822
13,-301.017,-65.9002,1400,3.88681,3.05811,2.54845
13,-260.646,-444.932,1400,7.22074,3.07309,3.71385
13,193.152,115.473,1400,1.25542,2.6241,0.483504
-13,59.8807,156.287,1400,2.45999,2.87828,2.34124
13,-399.004,293.161,1400,3.23259,2.64032,3.1226
13,12.8091,460.069,1400,1.54627,2.53034,5.87078
13,163.438,-492.188,1400,6.61031,2.70791,5.18873
13,-150.632,-137.284,1400,2.7575,2.66978,2.00632
13,9.64341,-42.4953,1400,0.0684658,2.80457,4.17219
13,-3.68358,-487.036,1400,1.93131,2.4953,0.946774
13,198.488,217.909,1400,1.90129,1.94097,5.56932
13,25.5239,348.936,1400,2.05227,2.75424,1.65994
-13,2.53002,261.003,1400,2.82015,2.60791,2.07219
13,37.9868,440.343,1400,0.299272,2.61755,4.55533
-13,-21.0853,-352.076,1400,1.70029,2.38047,0.440219
13,419.032,242.816,1400,2.34569,2.83067,5.54411
-13,-361.814,-38.6781,1400,2.31895,2.69586,0.754271
13,-45.5198,-463.291,1400,0.593146,3.006,0.759801
13,-412.024,100.815,1400,0.315515,2.33096,4.73415
13,-10.1959,-252.877,1400,0.237808,2.68091,4.16473
13,-343.937,-325.645,1400,1.62917,2.96984,0.289308
13,-67.0451,-4.49462,1400,8.55717,2.58492,1.45439
-13,-71.6731,390.812,1400,2.77337,2.30319,3.81767
-13,412.393,-264.836,1400,4.93018,2.84596,1.49597
-13,174.131,198.224,1400,0.148883,2.60717,0.105595
13,276.312,264.62,1400,4.93515,2.65944,4.50249
-13,-37.8817,-64.6056,1400,4.54618,3.0781,4.94014
-13,452.68,259.948,1400,0.916817,3.09395,3.55614
-13,330.146,-499.426,1400,0.238036,2.93805,2.32375
13,-324.418,-130.946,1400,13.6637,2.19835,5.34718
13,-415.644,-335.797,1400,6.89986,2.63871,0.971617
13,10.9488,-56.5011,1400,0.523442,2.46018,5.05515
-13,-475.637,-33.3775,1400,0.0201511,2.76592,4.69511
13,111.836,249.687,1400,0.530204,2.16754,5.01322
13,-114.61,-77.43,1400,0.83611,2.13882,1.92939
13,-42.138,-116.276,1400,0.986565,2.33455,2.29507
13,104.292,-172.133,1400,6.72851,2.94512,3.14556
13,153.841,-16.5968,1400,3.12304,2.50664,3.80633
13,313.474,314.056,1400,0.0531054,2.26298,3.74799
13,-46.1052,195.514,1400,1.36336,2.47648,1.14135
-13,370.942,-449.449,1400,0.482353,2.85578,2.43047
-13,387.578,-174.396,1400,27.7212,2.53893,2.88559
-13,410.732,-458.824,1400,1.12215,2.65603,0.0215898
-13,-194.826,-20.5272,1400,3.37583,2.70151,5.24276
13,260.352,-389.733,1400,9.29095,2.34346,3.0367
13,54.3168,270.619,1400,1.73384,2.67164,2.8783
-13,445.233,245.971,1400,3.25173,2.43537,6.01157
13,-203.093,243.56,1400,3.802,2.69244,4.45064
13,275.084,-13.4927,1400,15.684,2.00392,0.707757
13,301.554,-64.7472,1400,0.286672,2.24015,3.69791
-13,-180.594,-268.544,1400,2.7987,1.85176,3.86279
-13,-437.898,458.926,1400,0.140978,2.60828,2.76467
13,-158.427,240.765,1400,0.754549,2.71607,3.05958
13,257.889,-426.806,1400,4.31454,2.40137,0.944244
-13,179.743,262.552,1400,3.26451,2.4693,5.97398
13,-202.345,-363.599,1400,0.231521,2.8023,0.27922
13,390.177,447.836,1400,0.0200808,2.75073,2.23284
-13,408.075,167.352,1400,7.27797,2.6409,1.91206
-13,123.824,363.103,1400,0.608065,2.78271,4.53123
13,-193.465,46.0561,1400,2.01098,2.82595,5.21603
13,-272.888,-144.836,1400,1.41376,2.56229,0.175753
13,107.092,326.613,1400,1.98782,2.54568,4.46266
-13,-131.444,227.352,1400,0.292531,2.38584,6.09537
-13,-398.595,21.0513,1400,1.13505,2.34286,2.32359
-13,-26.1023,-360.065,1400,2.78854,2.78016,5.18419
-13,-98.9681,82.4237,1400,2.58771,2.17924,1.40409
13,454.945,-437.836,1400,0.203549,2.71156,6.27943
-13,319.478,131.654,1400,5.09341,2.40195,6.15864
13,-167.542,-492.972,1400,1.56311,2.47258,5.23266
13,-69.1785,-95.6538,1400,1.23818,2.7399,3.86848
13,144.671,-66.0343,1400,2.07713,2.43344,5.36697
13,-341.651,496.704,1400,1.61019,2.3531,2.43673
13,-487.306,331.169,1400,0.535038,2.51504,3.28289
13,470.3,-483.377,1400,0.419746,2.49993,2.13854
-13,-46.6932,-148.611,1400,0.221437,2.81081,4.07741
-13,-266.516,-63.5804,1400,14.1976,2.0782,5.18794
-13,-25.8264,-250.778,1400,9.95918,2.17103,0.134993
13,-426.068,209.21,1400,1.13083,2.41735,1.77647
-13,-2.33936,370.646,1400,0.0886073,2.33212,2.06809
13,0.785171,338.206,1400,3.3305,2.66979,5.41932
13,-492.341,-47.9938,1400,15.3478,2.77127,1.26713
-13,159.357,5.46063,1400,11.0695,2.80583,6.23651
-13,429.805,-336.456,1400,1.96105,2.35884,6.24691
-13,464.567,-359.907,1400,1.18717,2.80981,3.55707
-13,-208.526,360.837,1400,2.92702,2.53827,3.5452
13,127.877,-160.297,1400,1.82676,2.87698,1.43555
-13,-36.2055,-12.3248,1400,8.79919,2.84093,3.53568
13,-339.508,163.953,1400,2.4588,2.9368,3.60428
-13,-404.655,-188.953,1400,0.72678,2.40333,1.42374
13,26.2369,-230.357,1400,0.447004,2.4731,4.03667
13,-430.212,355.294,1400,1.45152,2.62758,1.07603
13,-89.9436,-117.579,1400,0.859804,2.72155,0.19596
-13,-222.622,-46.4318,1400,0.678133,2.54101,3.90018
13,-256.086,-229.463,1400,3.04058,2.92748,5.70633
-13,21.2163,79.7852,1400,5.55113,2.63948,4.84874
-13,266.492,-483.303,1400,0.0621177,2.62911,3.28037
13,197.899,-413.532,1400,1.27781,1.88084,3.6227
-13,-483.498,47.19,1400,4.74861,2.14098,3.41162
-13,204.597,-102.741,1400,1.37287,2.90629,3.45277
13,118.191,474.591,1400,10.4934,2.6502,1.01179
-13,-462.053,-364.112,1400,1.77724,2.53594,5.58755
13,283.235,-382.938,1400,1.11763,2.99864,3.42126
13,44.2926,-156.688,1400,1.38376,2.62268,0.163065
-13,324.804,75.9015,1400,118.269,1.85276,5.48144
-13,-227.91,-144.779,1400,1.11179,2.96003,1.62707
13,42.3474,82.0625,1400,3.86335,2.515,1.37126
13,243.461,21.7047,1400,2.25336,2.48664,5.66263
-13,-278.45,84.9462,1400,0.370239,2.52025,1.5101
13,281.354,-165.453,1400,4.54455,2.73303,3.24855
13,187.382,122.228,1400,5.84316,2.32302,5.09422
13,38.7149,176.375,1400,29.8145,2.45346,6.23969
-13,326.401,431.616,1400,2.80029,2.58882,4.07678
-13,56.5005,-251.358,1400,10.1264,2.3693,3.11958
13,116.349,423.294,1400,0.516237,2.44533,4.57642
-13,-98.9371,-142.863,1400,3.49844,3.06763,1.69261
-13,135.87,271.601,1400,13.828,2.18291,1.8404
-13,78.1472,-70.9656,1400,3.7226,2.10378,5.87926
13,-300.982,334.611,1400,1.25734,2.30702,1.60887
13,-155.837,-151.29,1400,1.38393,1.9188,2.66863
13,460.616,472.629,1400,0.898415,2.69503,6.10882
-13,-451.944,-194.497,1400,27.1267,2.77838,5.21132
-13,475.074,-440.397,1400,1.09139,2.15878,6.27335
13,-2.38258,231.373,1400,10.5102,2.30057,3.46917
13,-90.3675,-71.6436,1400,8.02091,2.32531,1.30407
13,227.464,300.544,1400,1.11354,1.99715,3.57712
13,-200.405,43.6227,1400,1.29521,2.73035,0.795114
-13,-68.0468,-249.621,1400,2.86212,2.98069,5.49668
-13,34.554,-321.945,1400,5.95892,2.40146,4.02146
13,-358.324,-481.979,1400,1.76286,2.77602,1.50885
13,-57.0518,-273.393,1400,0.784179,2.73157,3.71706
13,-1.49446,-413.944,1400,0.475465,2.47126,6.11374
13,-439.114,144.842,1400,2.72462,2.30631,5.96988
-13,275.26,450.529,1400,9.41981,2.45689,1.32104
13,-168.406,176.345,1400,1.68481,2.25434,4.31687
-13,392.498,108.184,1400,2.78775,2.52552,1.11259
-13,-465.525,-229.063,1400,1.76393,2.51609,0.281697
-13,-223.631,-433.297,1400,4.58745,2.45525,4.89929
13,-245.737,231.141,1400,3.52692,2.75796,5.83451
13,363.637,467.82,1400,0.38084,2.58329,5.66464
-13,-428.165,343.21,1400,1.02161,2.68286,6.17841
13,-7.71698,-300.642,1400,1.71096,2.83179,1.1534
13,-185.604,132.388,1400,2.33602,2.55426,3.9081
13,34.037,463.588,1400,1.97118,2.47623,5.50071
13,164.1,-331.37,1400,1.60296,2.73348,2.31777
-13,455.461,-191.289,1400,2.46416,2.65954,3.72798
-13,15.7376,218.981,1400,1.01573,2.50808,4.01538
-13,-267.918,-274.665,1400,0.0639282,2.57197,1.82242
13,99.9931,-188.368,1400,1.99611,2.73982,4.22827
-13,107.796,232.456,1400,1.21484,1.90839,2.74894
-13,264.827,-18.7375,1400,2.87293,3.02211,6.0694
-13,-140.692,-331.843,1400,2.13487,3.11897,5.84334
13,-287.007,-439.222,1400,1.80931,2.46546,2.90795
13,227.985,10.3153,1400,2.13031,3.07653,5.1642
-13,-148.789,74.1057,1400,0.86492,2.50964,5.43577
13,-454.757,-129.169,1400,0.158513,2.97645,5.80817
-13,-131.403,331.121,1400,0.648597,2.86379,3.17419
13,-208.051,446.545,1400,46.026,2.17834,5.30245
13,-418.659,261.671,1400,2.40785,2.6344,0.744486
13,119.598,-315.692,1400,8.85532,1.81101,2.17344
13,-427.998,-376.323,1400,26.4084,2.18598,3.41336
13,-64.7203,-482.845,1400,1.14655,2.04975,2.51287
13,73.2625,81.3273,1400,49.2724,2.33495,1.23423
-13,-245.325,-151.642,1400,1.06367,2.27557,2.93724
-13,-105.675,363.701,1400,1.0959,2.70305,5.8308
13,-336.84,357.706,1400,0.115627,2.90986,3.85535
13,208.594,385.91,1400,8.65343,2.70281,5.23195
13,-181.758,-350.576,1400,3.24967,2.30603,0.246757
-13,495.273,421.685,1400,33.5014,2.98239,3.86505
-13,431.866,-127.02,1400,3.61288,2.49481,0.172375
13,361.836,397.922,1400,0.306659,2.56487,5.75417
-13,234.543,166.474,1400,7.05465,2.00518,0.35835
13,290.159,-139.814,1400,2.1977,1.99639,5.7112
-13,7.6552,-434.937,1400,1.5608,2.26001,0.928674
-13,419.522,406.147,1400,2.08269,2.98129,3.67458
13,-250.829,-458.101,1400,2.13891,2.32495,4.68901
13,-460.786,294.056,1400,1.14268,2.66495,3.85313
-13,-339.362,-226.874,1400,0.18922,2.89395,0.0376153
-13,-54.6078,387.397,1400,0.420717,2.479,1.39832
-13,-45.8159,-379.503,1400,2.49604,2.73207,2.88461
13,223.792,-339.267,1400,5.62246,2.46703,4.22382
13,275.748,-273.125,1400,0.0716968,2.3874,5.02762
-13,155.75,274.314,1400,0.804253,2.76102,0.723674
13,-107.533,94.1119,1400,0.154867,2.50652,3.0938
-13,-51.0716,-236.393,1400,1.86406,2.41837,6.07201
13,136.23,252.929,1400,3.1539,2.2884,3.58977
13,-78.2311,-437.849,1400,0.181632,2.78094,5.11949
-13,-395.512,-181.953,1400,1.02728,2.92446,1.259
13,369.601,400.974,1400,3.64033,2.82703,4.05986
-13,385.125,-108.383,1400,2.79925,2.80637,1.23115
-13,-473.273,494.607,1400,0.296436,2.11804,2.20428
13,137.059,468.479,1400,2.27216,2.70265,5.93475
13,-23.8925,-97.5395,1400,9.85028,2.0699,3.40256
13,-461.834,-335.446,1400,0.500823,2.79026,4.61343
13,345.116,-165.325,1400,0.3791,2.58535,1.04121
13,240.372,-152.222,1400,18.2933,2.3408,5.76251
-13,304.313,-24.4838,1400,2.25929,2.3127,2.3865
-13,289.681,110.98,1400,0.195726,2.42127,1.45666
13,-227.769,377.906,1400,5.23732,2.89854,1.54512
13,-442.04,-174.604,1400,0.457134,2.32553,6.09185
-13,136.508,422.611,1400,9.02103,3.04325,0.510256
-13,23.7579,-137.108,1400,6.39352,2.64734,4.78765
13,-53.1005,479.976,1400,5.19581,2.05057,0.180767
-13,499.981,150.533,1400,10.0711,2.22205,2.88396
13,421.803,482.61,1400,22.4635,1.94731,2.11045
-13,-96.2656,-31.1333,1400,0.948017,2.52745,2.7103
13,-380.781,-43.531,1400,1.39035,2.93368,5.43082
13,113.178,-43.7245,1400,0.601164,2.14979,3.09457
13,320.468,357.878,1400,2.22038,2.75111,5.4418
13,-223.779,235.47,1400,0.413841,2.66727,5.48637
13,-420.564,425.976,1400,0.0376185,2.98699,1.52017
13,274.306,-434.224,1400,0.32476,2.95546,0.669671
-13,96.5153,286.038,1400,16.0729,2.73231,5.12494
13,18.1032,-179.519,1400,29.3498,2.62649,2.85059
13,467.912,471.376,1400,4.16218,2.02744,4.78122
13,-145.174,-11.5102,1400,0.21436,2.71166,5.39885
-13,-309.987,-492.238,1400,0.0522619,2.94475,1.3604
13,206.416,-59.3903,1400,8.18401,2.03592,4.32931
-13,-498.137,419.614,1400,1.05465,2.74291,2.19775
13,-129.337,-274.291,1400,3.25994,2.98673,2.34257
-13,-340.244,112.71,1400,10.9662,2.63242,2.04045
13,-440.604,-399.717,1400,0.398743,2.85009,5.05252
13,303.339,196.109,1400,1.73586,3.02922,4.40067
13,71.1706,270.601,1400,2.5728,2.19402,3.09538
13,-481.807,470.869,1400,0.806999,2.33607,4.13863
13,-86.4571,245.86,1400,3.22038,2.98124,1.67808
-13,382.433,62.4404,1400,1.24155,2.80684,5.69893
13,-157.464,302.325,1400,1.71696,2.42716,3.41541
13,99.5124,282.72,1400,2.58167,2.5689,2.37886
13,-425.263,397.71,1400,2.35244,2.52746,0.855205
-13,125.052,-373.402,1400,4.56997,3.04242,1.66651
-13,-55.8541,50.9211,1400,0.125731,2.82447,0.539835
-13,367.618,-438.937,1400,0.247838,3.10213,5.04176
13,-203.616,-258.538,1400,1.8216,2.86484,3.1501
13,-461.447,-350.592,1400,4.4906,2.72299,3.67971
-13,-108.564,279.274,1400,2.36307,2.81406,3.48871
-13,328.558,209.705,1400,0.179653,2.69725,1.98425
-13,-166.47,2.50672,1400,4.05864,2.64637,0.407503
13,415.943,-260.523,1400,2.26382,2.49211,1.77393
-13,71.0451,-122.164,1400,1.61517,2.65887,5.73254
13,16.8235,44.3799,1400,0.456458,2.79815,0.484487
13,-311.167,492.072,1400,8.60654,2.62969,1.18467
13,-425.484,-267.579,1400,0.238438,2.76791,0.10033
13,-250.512,382.619,1400,0.475487,2.85116,0.743047
13,-166.862,327.737,1400,10.4656,2.04536,4.7096
13,-290.508,223.346,1400,0.577266,2.79516,2.66077
-13,-96.045,-147.199,1400,2.32787,2.49969,1.62925
13,391.792,8.1361,1400,13.1931,2.42536,4.48413
-13,67.7218,151.763,1400,1.86534,2.19859,4.93298
-13,277.124,43.3953,1400,3.15688,2.85822,1.07507
13,25.1646,395.946,1400,0.802577,2.82244,2.378
13,-286.827,340.971,1400,2.04115,2.64007,5.70906
13,-110.715,471.441,1400,14.1631,2.62168,0.799486
13,47.423,-107.925,1400,0.272276,2.9248,4.75554
-13,-375.942,72.5544,1400,1.09172,2.97572,3.69096
-13,-42.2914,171.917,1400,0.444709,2.89114,3.09724
-13,61.9358,358.259,1400,7.45871,3.04941,3.65411
13,87.6738,239.918,1400,1.33347,2.07906,0.170303
13,-326.055,-131.092,1400,0.457428,2.29248,4.22313
-13,270.258,-445.352,1400,1.49004,2.90523,4.72307
13,89.7822,488.355,1400,2.28122,2.7377,1.12081
13,450.075,406.827,1400,5.59438,2.78911,5.44346
-13,455.063,-296.559,1400,0.506293,3.08701,4.92947
13,296.776,223.145,1400,1.94299,2.36384,3.45277
-13,-90.5433,-17.873,1400,9.94536,2.30893,6.12749
13,-434.043,219.152,1400,2.88579,2.80987,0.020111
13,277.411,-134.918,1400,5.68644,2.76493,3.295
-13,-117.781,468.106,1400,0.76881,2.6507,3.55082
-13,-10.7102,-23.5059,1400,4.68602,2.84708,0.00441681
-13,356.514,448.58,1400,5.05506,2.52799,3.31728
13,-54.6546,-132.753,1400,1.42777,2.28062,3.25191
-13,113.171,-454.641,1400,2.34162,2.53469,5.59026
-13,-252.707,-160.701,1400,8.41252,2.99846,4.11774
13,-314.525,430.05,1400,1.21584,2.27658,1.85148
-13,198.943,-298.671,1400,3.8571,2.71389,3.54503
13,-333.117,479.47,1400,0.14327,2.70812,2.26002
13,-210.469,47.5623,1400,12.7529,2.70512,3.97234
13,-105.879,358.929,1400,2.15551,2.10127,5.58036
13,399.484,199.121,1400,3.4029,2.98701,0.704228
-13,-369.541,190.102,1400,1.24526,2.3561,2.28344
13,-74.9427,-154.862,1400,2.94935,2.2084,5.58693
-13,384.253,-40.2417,1400,3.02805,2.22491,0.549956
13,-464.393,480.884,1400,0.483599,2.68197,2.6544
13,-112.246,-109.627,1400,2.37573,1.81975,5.50239
13,6.15788,-239.156,1400,0.678267,2.80106,3.10233
-13,98.1113,376.074,1400,0.407312,2.56866,3.69052
-13,-384.277,114.191,1400,1.66607,2.45501,5.48306
13,-423.82,-321.121,1400,0.893369,2.82511,1.78774
13,-232.792,-150.669,1400,0.617894,2.86582,5.56947
13,131.564,-436.003,1400,0.495604,2.47094,4.20241
-13,244.963,60.3218,1400,0.0521921,2.5724,3.74606
-13,-310.476,117.123,1400,193.179,2.44692,1.75456
13,-339.746,409.706,1400,1.5032,2.78269,3.77179
13,-47.6805,-274.061,1400,1.69743,2.26611,1.09142
13,6.71421,-417.116,1400,0.54582,2.26993,4.48357
-13,0.541703,392.999,1400,1.15867,2.48484,5.22714
-13,216.728,-197.988,1400,2.22227,2.48068,4.44878
13,-70.243,-418.777,1400,0.663405,2.7856,3.82092
13,-354.508,-194.22,1400,2.03135,2.89596,2.147
13,-296.71,133.584,1400,4.16134,2.92606,0.490129
-13,-23.8242,-193.959,1400,2.52948,2.64677,3.77367
-13,-95.9741,-318.215,1400,3.71362,2.54673,6.08233
13,52.1675,-213.381,1400,3.21059,2.56871,1.16526
13,-434.533,-311.94,1400,5.80935,2.98866,3.65715
-13,-351.273,179.087,1400,0.17633,2.73367,3.69607
-13,317.552,75.1955,1400,0.0809868,2.43146,3.74076
-13,22.0443,404.718,1400,0.134942,2.70252,1.39422
13,-224.431,276.433,1400,6.78071,2.67543,3.70458
13,-330.25,-258.853,1400,1.84892,2.86652,5.59041
13,-252.127,288.926,1400,15.3435,2.81359,0.832318
-13,-170.836,62.8874,1400,0.224213,2.45601,0.764002
13,-281.944,-303.284,1400,4.87391,2.59295,6.18744
-13,63.5563,-50.9804,1400,0.172617,2.66831,5.37329
-13,-97.0507,330.485,1400,0.479917,2.49494,3.268
-13,402.065,413.046,1400,0.875281,2.58736,2.10131
13,-159.846,83.0188,1400,1.20533,2.68674,0.0549655
-13,234.452,-300.132,1400,0.401212,2.77911,4.77377
13,273.26,330.168,1400,5.22947,2.27609,6.24375
13,374.912,-286.116,1400,0.356375,2.94463,4.30853
13,208.989,-278.158,1400,0.450721,2.70826,4.99706
-13,33.5385,190.987,1400,4.81333,2.25908,2.9679
-13,319.791,-214.093,1400,0.480153,2.62057,1.90631
-13,-340.956,-5.387,1400,3.93236,2.61226,0.545968
-13,-162.788,314.398,1400,3.31838,2.60336,5.16486
-13,-109.317,158.971,1400,3.25894,2.90208,0.696762
13,-147.377,454.445,1400,1.05715,2.98249,1.46376
-13,-427.24,408.078,1400,0.790708,2.72243,2.72457
13,211.874,-267.131,1400,8.069,2.5825,3.97166
13,-290.578,434.547,1400,4.25524,2.54128,5.15146
-13,-418.185,198.641,1400,3.85362,2.55736,1.26841
13,-147.835,1.21046,1400,3.80478,3.00582,2.12953
13,57.8683,166.331,1400,1.08467,2.77067,3.46451
-13,400.63,-423.76,1400,0.260491,2.93994,1.89745
-13,-27.1468,69.6861,1400,0.440161,2.9537,3.14999
-13,-188.09,-308.083,1400,18.6659,2.37777,4.87344
13,302.105,-396.801,1400,5.31618,2.66772,3.35002
-13,-322.55,-110.283,1400,9.93361,2.19235,4.9874
-13,152.453,-17.9359,1400,2.78869,2.31981,1.10356
13,-361.833,361.264,1400,4.93461,2.96052,5.50731
13,480.468,-374.985,1400,0.407223,2.65426,4.92398
-13,-231.188,417.965,1400,4.0919,2.55216,3.11745
-13,-363.706,-25.085,1400,69.1608,2.12419,2.81269
13,479.301,-460.173,1400,1.94837,2.59133,3.50682
-13,-363.302,-412.494,1400,26.2226,2.62733,0.815855
-13,423.875,-221.821,1400,2.56118,2.73777,0.445487
-13,-18.823,450.3,1400,17.1549,2.89998,4.69474
13,-147.973,-279.472,1400,6.82605,2.92131,5.68526
-13,-29.2065,346.486,1400,0.568713,2.66392,4.49462
13,-246.202,-48.3334,1400,3.0114,2.06559,0.478778
13,288.001,300.156,1400,0.954887,2.50429,1.98941
13,-472.397,-471.454,1400,0.583119,2.56031,4.52571
13,141.391,96.8984,1400,3.12232,2.97782,0.844512
-13,-297.708,316.569,1400,2.55211,2.84793,6.06306
13,179.487,-102.184,1400,8.88827,2.08282,0.58901
13,266.451,61.7581,1400,4.19236,1.88594,0.717846
-13,-124.998,91.9932,1400,26.255,2.54613,5.13709
13,473.266,-62.007,1400,1.03888,2.37847,2.71644
13,-244.128,-449.699,1400,1.09594,2.8437,3.0668
-13,-81.5327,161.517,1400,0.910166,2.40031,2.63954
13,-390.805,390.07,1400,1.05332,2.23459,6.07881
13,346.595,-379.874,1400,1.01362,2.98261,2.25321
-13,-178.904,162.868,1400,1.59781,2.41584,3.1855
13,47.8082,-3.07952,1400,5.74525,2.55243,3.00596
-13,-231.647,-176.339,1400,71.2553,2.47323,3.20075
-13,-181.631,-345.097,1400,15.009,2.8271,5.54614
13,24.3804,102.932,1400,9.95544,2.68701,0.107075
13,178.344,-235.336,1400,0.752051,2.38911,6.14354
-13,410.111,117.353,1400,4.72322,2.61187,5.76938
-13,-444.552,-385.067,1400,2.08078,2.5722,1.83775
13,478.786,81.4311,1400,5.68173,2.4693,2.76182
-13,-49.585,39.579,1400,0.55819,2.94176,4.59852
-13,282.237,-369.383,1400,2.58939,2.81281,1.62521
13,-319.547,78.9047,1400,0.845882,2.26127,4.28284
-13,-57.9995,-158.977,1400,4.1995,2.41134,3.38763
13,11.2883,61.6443,1400,2.60334,2.19197,4.66094
-13,403.805,178.93,1400,0.730144,2.7045,3.64272
-13,-463.562,-384.052,1400,21.2768,2.37059,5.28313
13,-22.1895,-105.601,1400,15.5042,2.62076,1.95246
-13,274.425,-173.497,1400,4.36097,2.89923,0.00785897
-13,32.1775,-452.667,1400,3.47471,2.83342,3.18031
13,220.273,239.66,1400,18.431,2.57142,0.0466208
13,165.101,91.8001,1400,9.41354,2.2435,5.97011
-13,-376.365,-212.702,1400,1.20157,2.72614,1.16054
13,-18.5792,308.617,1400,0.378947,2.14837,4.57472
13,499.324,381.823,1400,2.03925,2.7274,2.10043
13,-81.5175,454.459,1400,0.0994189,2.73312,5.56184
13,75.3444,-238.09,1400,0.366826,2.47056,2.84695
13,-457.802,-425.739,1400,1.64933,2.27836,5.20832
13,300.326,276.314,1400,1.44459,2.03091,1.91599
-13,-248.789,-411.859,1400,0.993763,2.93779,5.58874
-13,167.435,-243.666,1400,41.0327,2.09919,3.39078
