event_no,PDGnumb,PosX,PosY,PosZ,time,volume_ref,volume_no
5537,-13,-228.417,-408.986,1300.5,0.437452,1,4
5537,-13,-189.277,-394.102,1250.5,0.6551,1,3
5537,-13,-150.126,-379.215,1200.5,0.872773,1,2
5537,-13,-111.023,-364.296,1150.5,1.09037,1,1
5537,-13,-71.9021,-349.39,1100.5,1.308,1,0
5538,13,286.217,312.419,1300.5,0.459274,1,4
5538,13,242.601,295.652,1250.5,0.687843,1,3
5538,13,198.946,278.82,1200.5,0.916549,1,2
5538,13,155.211,262.052,1150.5,1.14537,1,1
5538,13,111.486,245.329,1100.5,1.37414,1,0
5539,13,305.595,243.734,1300.5,0.722272,1,4
5539,13,349.911,159.239,1250.5,1.08158,1,3
5539,13,394.221,74.7528,1200.5,1.44086,1,2
5539,13,438.526,-9.7461,1150.5,1.80017,1,1
5539,13,482.835,-94.2529,1100.5,2.1595,1,0
5540,-13,-32.3371,469.173,1300.5,0.482678,1,4
5540,-13,-82.6923,476.874,1250.5,0.72296,1,3
5540,-13,-132.86,484.673,1200.5,0.962826,1,2
5540,-13,-182.602,492.444,1150.5,1.20166,1,1
5541,13,171.251,361.364,1300.5,0.371954,1,4
5541,13,186.216,380.163,1250.5,0.557003,1,3
5541,13,201.179,398.942,1200.5,0.742025,1,2
5541,13,216.145,417.713,1150.5,0.927042,1,1
5541,13,231.114,436.475,1100.5,1.11205,1,0
5542,-13,191.848,-130.486,1300.5,0.413379,1,4
5542,-13,210.17,-99.5414,1250.5,0.619148,1,3
5542,-13,228.535,-68.6624,1200.5,0.824847,1,2
5542,-13,246.89,-37.7899,1150.5,1.03053,1,1
5542,-13,265.306,-6.89069,1100.5,1.23631,1,0
5543,13,-402.552,-436.565,1300.5,0.352932,1,4
5543,13,-417.091,-429.136,1250.5,0.528508,1,3
5543,13,-431.67,-421.718,1200.5,0.703547,1,2
5543,13,-431.914,-421.594,1199.66,0.704118,1,2
5543,13,-446.235,-414.335,1150.5,0.879696,1,1
5543,13,-460.813,-406.963,1100.5,1.05528,1,0
5544,13,-126.483,-64.9627,1300.5,0.477349,1,4
5544,13,-157.451,-99.0263,1250.5,0.714197,1,3
5544,13,-188.881,-133.371,1200.5,0.952335,1,2
5544,13,-220.29,-167.479,1150.5,1.19001,1,1
5544,13,-251.623,-201.593,1100.5,1.42762,1,0
5545,13,28.6308,12.3247,1300.5,0.646753,1,4
5545,13,28.8135,12.0229,1300.29,0.651867,1,4
5545,13,71.7929,-58.3961,1250.5,0.975747,1,3
5545,13,114.97,-129.119,1200.5,1.29967,1,2
5545,13,158.09,-199.86,1150.5,1.62356,1,1
5545,13,201.082,-270.372,1100.5,1.94668,1,0
5547,-13,38.4238,132.154,1300.5,0.578264,1,4
5547,-13,12.9634,197.667,1250.5,0.865992,1,3
5547,-13,-12.4973,263.197,1200.5,1.15377,1,2
5547,-13,-37.9581,328.734,1150.5,1.44156,1,1
5547,-13,-63.4468,394.287,1100.5,1.72941,1,0
5548,13,19.2435,35.7587,1300.5,0.590211,1,4
5548,13,18.6014,-36.6834,1250.5,0.883845,1,3
5548,13,17.9844,-109.14,1200.5,1.17752,1,2
5548,13,17.368,-181.589,1150.5,1.47117,1,1
5548,13,16.7758,-254.018,1100.5,1.76476,1,0
5549,13,131.593,-499.155,1300.5,0.585714,1,4
5550,-13,184.725,-250.138,1300.5,0.343533,1,4
5550,-13,194.881,-253.333,1250.5,0.51444,1,3
5550,-13,205.022,-256.507,1200.5,0.685333,1,2
5550,-13,215.115,-259.7,1150.5,0.856198,1,1
5550,-13,225.249,-262.864,1100.5,1.02699,1,0
5550,-13,225.445,-262.925,1099.53,1.02708,1,0
5551,-13,-44.8225,448.649,1300.5,0.388381,1,4
5551,-13,-30.8821,422.976,1250.5,0.581575,1,3
5551,-13,-16.9446,397.32,1200.5,0.774743,1,2
5551,-13,-3.00481,371.644,1150.5,0.967941,1,1
5551,-13,10.9236,345.976,1100.5,1.16112,1,0
5552,13,481.5,360.593,1300.5,0.369152,1,4
5552,13,498.315,376.296,1250.5,0.551922,1,3
5552,13,498.574,376.538,1249.73,0.552767,1,3
5553,13,-401.35,-337.499,1300.5,0.41332,1,4
5553,13,-377.89,-310.125,1250.5,0.618983,1,3
5553,13,-354.406,-282.749,1200.5,0.824677,1,2
5553,13,-330.927,-255.389,1150.5,1.03034,1,1
5553,13,-307.47,-228.037,1100.5,1.23596,1,0
5554,13,54.9997,227.924,1300.5,0.363557,1,4
5554,13,34.194,230.684,1250.5,0.544442,1,3
5554,13,13.3857,233.442,1200.5,0.72533,1,2
5554,13,-7.42392,236.201,1150.5,0.90622,1,1
5554,13,-28.0915,238.919,1100.5,1.08692,1,0
5555,13,190.95,284.707,1300.5,0.873384,1,4
5555,13,190.991,284.955,1299.67,0.874972,1,4
5555,13,188.381,297.488,1250.5,1.33601,1,3
5555,13,188.346,297.656,1249.83,1.33934,1,3
5555,13,186.729,309.868,1200.5,1.8552,1,2
5555,13,186.716,309.986,1200.03,1.85951,1,2
5555,13,186.714,310.086,1199.65,1.8614,1,2
5555,13,180.859,328.575,1150.5,2.54743,1,1
5555,13,180.83,328.672,1150.25,2.55065,1,1
5555,13,180.811,328.749,1150.05,2.55343,1,1
5555,13,180.847,328.795,1149.91,2.55444,1,1
5555,13,180.857,328.798,1149.88,2.55444,1,1
5556,13,356.464,201.162,1300.5,0.44665,1,4
5556,13,355.462,196.026,1250.5,0.669819,1,3
5556,13,354.374,191.424,1200.5,0.893234,1,2
5556,13,352.33,186.806,1150.5,1.11739,1,1
5556,13,351.092,181.939,1100.5,1.34206,1,0
5557,-13,-481.317,117.135,1300.5,0.352566,1,4
5557,-13,-489.057,103.581,1250.5,0.528085,1,3
5557,-13,-496.775,89.976,1200.5,0.703635,1,2
5558,-13,-51.2673,-116.403,1300.5,0.342799,1,4
5558,-13,-57.3582,-116.202,1250.5,0.513315,1,3
5558,-13,-63.4002,-115.966,1200.5,0.683816,1,2
5558,-13,-69.7442,-115.757,1150.5,0.85445,1,1
5558,-13,-76.1251,-115.613,1100.5,1.0251,1,0
5559,13,284.342,396.585,1300.5,0.418871,1,4
5559,13,252.017,380.432,1250.5,0.627139,1,3
5559,13,219.667,364.444,1200.5,0.835312,1,2
5559,13,187.31,348.42,1150.5,1.04353,1,1
5559,13,155.016,332.166,1100.5,1.25185,1,0
5560,-13,403.763,-373.693,1300.5,0.383156,1,4
5560,-13,382.96,-390.326,1250.5,0.574028,1,3
5560,-13,362.19,-406.816,1200.5,0.764715,1,2
5560,-13,341.518,-423.247,1150.5,0.955224,1,1
5560,-13,320.808,-439.609,1100.5,1.14572,1,0
5561,13,-288.799,60.8461,1300.5,0.351992,1,4
5561,13,-304.543,58.1451,1250.5,0.527137,1,3
5561,13,-320.283,55.4397,1200.5,0.702279,1,2
5561,13,-336.034,52.7456,1150.5,0.87743,1,1
5561,13,-351.784,50.0443,1100.5,1.05258,1,0
5562,13,414.367,164.205,1300.5,0.347234,1,4
5562,13,423.778,154.754,1250.5,0.519968,1,3
5562,13,433.166,145.283,1200.5,0.692701,1,2
5562,13,442.557,135.841,1150.5,0.865417,1,1
5562,13,451.967,126.377,1100.5,1.03816,1,0
5563,13,-407.05,443.12,1300.5,0.630368,1,4
5564,-13,-7.96161,214.263,1300.5,0.363119,1,4
5564,-13,-24.6569,226.665,1250.5,0.543853,1,3
5564,-13,-41.3679,239.077,1200.5,0.724611,1,2
5564,-13,-58.0784,251.467,1150.5,0.905348,1,1
5564,-13,-74.8067,263.857,1100.5,1.08341,1,0
5564,-13,-74.8915,263.92,1100.25,1.08611,1,0
5565,-13,-146.476,160.035,1300.5,0.389285,1,4
5565,-13,-155.804,134.253,1250.5,0.582877,1,3
5565,-13,-165.12,108.512,1200.5,0.776406,1,2
5565,-13,-174.49,82.8952,1150.5,0.969777,1,1
5565,-13,-183.846,57.2415,1100.5,1.16321,1,0
5566,13,12.115,-348.273,1300.5,0.58642,1,4
5566,13,-5.88773,-278.988,1250.5,0.878196,1,3
5566,13,-23.8439,-209.657,1200.5,1.17006,1,2
5566,13,-41.8529,-140.342,1150.5,1.46192,1,1
5566,13,-59.8764,-71.0907,1100.5,1.75361,1,0
5567,13,167.314,-411.553,1300.5,0.338178,1,4
5567,13,173.806,-411.504,1250.5,0.506432,1,3
5567,13,180.298,-411.471,1200.5,0.674687,1,2
5567,13,186.788,-411.426,1150.5,0.842941,1,1
5567,13,193.301,-411.394,1100.5,1.0112,1,0
5567,13,478.068,-401.101,-1099.5,8.41538,0,0
5567,13,484.188,-400.567,-1149.5,8.58356,0,1
5567,13,490.311,-400.055,-1199.5,8.75173,0,2
5567,13,496.408,-399.567,-1249.5,8.91989,0,3
5568,13,-354.986,-429.414,1300.5,0.3579,1,4
5568,13,-369.591,-417.873,1250.5,0.535971,1,3
5568,13,-384.193,-406.303,1200.5,0.714061,1,2
5568,13,-398.805,-394.774,1150.5,0.89213,1,1
5568,13,-413.426,-383.222,1100.5,1.07022,1,0
5569,13,460.94,-171.947,1300.5,0.342678,1,4
5569,13,451.046,-170.202,1250.5,0.513176,1,3
5569,13,441.117,-168.544,1200.5,0.683689,1,2
5569,13,431.107,-166.921,1150.5,0.85425,1,1
5569,13,421.154,-165.295,1100.5,1.02477,1,0
5569,13,-12.4158,-66.4739,-1099.5,8.55203,0,0
5569,13,-21.439,-62.4938,-1149.5,8.72405,0,1
5569,13,-30.5505,-58.5209,-1199.5,8.89613,0,2
5569,13,-39.6628,-54.7033,-1249.5,9.06817,0,3
5569,13,-48.7314,-50.8382,-1299.5,9.24019,0,4
5570,-13,-308.987,84.8686,1300.5,0.345183,1,4
5570,-13,-297.014,86.2716,1250.5,0.51689,1,3
5570,-13,-285.022,87.6411,1200.5,0.688612,1,2
5570,-13,-272.92,89.0378,1150.5,0.860423,1,1
5570,-13,-260.81,90.4149,1100.5,1.03224,1,0
5570,-13,234.016,96.4056,-1099.5,8.56598,0,0
5570,-13,244.455,94.5225,-1149.5,8.73683,0,1
5570,-13,254.891,92.6864,-1199.5,8.90767,0,2
5570,-13,265.339,90.8615,-1249.5,9.07852,0,3
5570,-13,275.78,89.0716,-1299.5,9.24935,0,4
5571,13,394.186,353.503,1300.5,0.474131,1,4
5571,13,428.23,389.956,1250.5,0.709881,1,3
5571,13,462.287,426.44,1200.5,0.945709,1,2
5571,13,496.314,462.92,1150.5,1.18148,1,1
5572,13,-68.6349,273.763,1300.5,0.362239,1,4
5572,13,-51.1029,264.297,1250.5,0.542525,1,3
5572,13,-33.5639,254.767,1200.5,0.722855,1,2
5572,13,-15.9562,245.211,1150.5,0.903278,1,1
5572,13,1.66837,235.67,1100.5,1.08371,1,0
5573,-13,-318.243,-483.794,1300.5,0.542037,1,4
5574,-13,-88.8163,-158.376,1300.5,0.339312,1,4
5574,-13,-83.1621,-153.108,1250.5,0.508141,1,3
5574,-13,-77.5095,-147.849,1200.5,0.676967,1,2
5574,-13,-71.8373,-142.594,1150.5,0.845799,1,1
5574,-13,-66.1625,-137.348,1100.5,1.01463,1,0
5574,-13,195.313,63.4277,-1099.5,8.43934,0,0
5574,-13,202.306,67.4775,-1149.5,8.6084,0,1
5574,-13,209.285,71.5114,-1199.5,8.77745,0,2
5574,-13,216.237,75.5962,-1249.5,8.9465,0,3
5574,-13,223.337,79.6244,-1299.5,9.11561,0,4
5575,13,376.541,336.025,1300.5,0.467148,1,4
5575,13,336.523,363.503,1250.5,0.699614,1,3
5575,13,296.51,390.994,1200.5,0.932089,1,2
5575,13,256.492,418.497,1150.5,1.16459,1,1
5575,13,216.459,445.994,1100.5,1.39711,1,0
5576,-13,72.1953,117.965,1300.5,0.347816,1,4
5576,-13,85.7538,116.385,1250.5,0.520882,1,3
5576,-13,99.3115,114.744,1200.5,0.691848,1,2
5576,-13,99.4178,114.731,1200.11,0.693953,1,2
5576,-13,112.889,113.077,1150.5,0.867044,1,1
5576,-13,126.485,111.454,1100.5,1.04015,1,0
5577,-13,-464.539,37.5055,1300.5,0.36143,1,4
5577,-13,-476.492,51.0877,1250.5,0.541179,1,3
5577,-13,-488.355,64.5813,1200.5,0.720786,1,2
5578,-13,477.017,142.393,1300.5,0.366668,1,4
5578,-13,493.169,157.499,1250.5,0.549071,1,3
5579,-13,371.492,-345.896,1300.5,0.520546,1,4
5579,-13,348.3,-400.298,1250.5,0.779302,1,3
5579,-13,324.719,-455.18,1200.5,1.03961,1,2
5580,13,-147.629,-184.928,1300.5,0.384643,1,4
5580,13,-167.306,-204.212,1250.5,0.576089,1,3
5580,13,-186.896,-223.344,1200.5,0.767255,1,2
5580,13,-206.552,-242.564,1150.5,0.958608,1,1
5580,13,-226.156,-261.754,1100.5,1.14986,1,0
5581,-13,-280.64,-470.786,1300.5,0.37372,1,4
5581,-13,-303.191,-460.984,1250.5,0.55964,1,3
5581,-13,-325.726,-451.192,1200.5,0.745533,1,2
5581,-13,-348.232,-441.393,1150.5,0.931391,1,1
5581,-13,-370.756,-431.601,1100.5,1.11727,1,0
5582,13,37.6366,-220.593,1300.5,0.44909,1,4
5582,13,0.0500006,-208.552,1250.5,0.672985,1,3
5582,13,-36.9421,-196.567,1200.5,0.895607,1,2
5582,13,-73.6836,-184.707,1150.5,1.11769,1,1
5582,13,-110.246,-172.831,1100.5,1.33944,1,0
5583,13,-420.461,-93.8522,1300.5,0.398878,1,4
5583,13,-391.505,-86.1532,1250.5,0.597389,1,3
5583,13,-362.5,-78.6174,1200.5,0.795915,1,2
5583,13,-333.211,-71.031,1150.5,0.994961,1,1
5583,13,-303.944,-63.3632,1100.5,1.194,1,0
5584,-13,-28.1024,-378.108,1300.5,0.356419,1,4
5584,-13,-18.7113,-392.17,1250.5,0.533613,1,3
5584,-13,-9.35576,-406.152,1200.5,0.710714,1,2
5584,-13,-0.106375,-420.165,1150.5,0.887783,1,1
5584,-13,9.21763,-434.147,1100.5,1.06487,1,0
5586,13,411.496,-489.867,1300.5,0.472513,1,4
5587,13,439.799,-408.617,1300.5,0.350166,1,4
5587,13,445.276,-405.848,1250.5,0.52436,1,3
5587,13,450.661,-403.169,1200.5,0.698511,1,2
5587,13,456.101,-400.573,1150.5,0.87268,1,1
5587,13,461.591,-397.8,1100.5,1.04691,1,0
5588,-13,-459.066,406.008,1300.5,0.421307,1,4
5588,-13,-472.428,391.083,1250.5,0.630631,1,3
5588,-13,-485.796,377.07,1200.5,0.839159,1,2
5588,-13,-499.524,363.264,1150.5,1.04803,1,1
5589,13,-444.057,290.114,1300.5,0.389689,1,4
5589,13,-444.506,290.27,1299.7,0.39046,1,4
5589,13,-471.969,299.879,1250.5,0.584605,1,3
5589,13,-499.937,309.701,1200.5,0.775426,1,2
5590,13,-45.0376,278.231,1300.5,0.406467,1,4
5590,13,-12.3246,288.368,1250.5,0.608685,1,3
5590,13,20.4146,298.493,1200.5,0.810945,1,2
5590,13,53.147,308.663,1150.5,1.01322,1,1
5590,13,85.8439,318.833,1100.5,1.21542,1,0
5591,13,-95.0373,284.226,1300.5,0.352676,1,4
5591,13,-92.9992,275.254,1250.5,0.528007,1,3
5591,13,-90.8381,266.272,1200.5,0.70338,1,2
5591,13,-88.7209,257.218,1150.5,0.878808,1,1
5591,13,-86.5016,248.166,1100.5,1.05426,1,0
5592,13,259.869,226.062,1300.5,0.369983,1,4
5592,13,254.245,248.505,1250.5,0.554139,1,3
5592,13,248.595,271.025,1200.5,0.738409,1,2
5592,13,242.966,293.506,1150.5,0.920218,1,1
5592,13,242.926,293.663,1150.15,0.922613,1,1
5592,13,237.302,315.945,1100.5,1.10678,1,0
5593,13,270.599,233.426,1300.5,0.519989,1,4
5593,13,303.039,183.802,1250.5,0.778806,1,3
5593,13,335.522,134.146,1200.5,1.03775,1,2
5593,13,368.014,84.475,1150.5,1.29674,1,1
5593,13,400.546,34.8264,1100.5,1.55574,1,0
5595,-13,-247.838,-418.249,1300.5,0.390919,1,4
5595,-13,-250.781,-393.326,1250.5,0.58539,1,3
5595,-13,-253.596,-368.26,1200.5,0.780078,1,2
5595,-13,-256.09,-343.324,1150.5,0.974515,1,1
5595,-13,-258.585,-318.298,1100.5,1.16912,1,0
5597,-13,-302.174,-72.9875,1300.5,0.431478,1,4
5597,-13,-301.531,-73.2583,1299.57,0.431788,1,4
5597,-13,-267.135,-87.6167,1250.5,0.647486,1,3
5597,-13,-232.131,-102.302,1200.5,0.863157,1,2
5597,-13,-196.766,-117.195,1150.5,1.07972,1,1
5597,-13,-161.648,-131.884,1100.5,1.29563,1,0
5600,13,448.318,296.688,1300.5,0.75865,1,4
5600,13,475.773,312.173,1250.5,1.13703,1,3
5601,13,-491.698,-466.789,1300.5,0.353371,1,4
5601,13,-496.417,-481.997,1250.5,0.529223,1,3
5602,13,-479.772,395.117,1300.5,0.335618,1,4
5602,13,-481.247,393.306,1250.5,0.502591,1,3
5602,13,-482.722,391.498,1200.5,0.669563,1,2
5602,13,-484.198,389.689,1150.5,0.836535,1,1
5602,13,-485.664,387.883,1100.5,1.00351,1,0
5603,-13,251.924,214.452,1300.5,0.39061,1,4
5603,-13,257.039,185.09,1250.5,0.584978,1,3
5603,-13,262.119,155.711,1200.5,0.779365,1,2
5603,-13,267.202,126.376,1150.5,0.973675,1,1
5603,-13,272.284,97.0429,1100.5,1.16798,1,0
5604,13,-424.646,196.923,1300.5,0.355764,1,4
5604,13,-414.342,198.112,1250.5,0.532826,1,3
5604,13,-404.058,199.387,1200.5,0.709898,1,2
5604,13,-393.782,200.724,1150.5,0.886984,1,1
5604,13,-383.581,202.121,1100.5,1.06403,1,0
5605,13,184.435,44.7954,1300.5,0.633929,1,4
5605,13,104.516,52.0399,1250.5,0.94937,1,3
5605,13,24.5668,59.3028,1200.5,1.2649,1,2
5605,13,-55.4205,66.55,1150.5,1.58054,1,1
5605,13,-135.626,73.7663,1100.5,1.89679,1,0
5606,-13,271.613,307.646,1300.5,0.343816,1,4
5606,-13,279.779,312.54,1250.5,0.514877,1,3
5606,-13,287.979,317.375,1200.5,0.685937,1,2
5606,-13,296.124,322.172,1150.5,0.855232,1,1
5606,-13,296.205,322.22,1150,0.856955,1,1
5606,-13,304.31,326.82,1100.5,1.02796,1,0
5607,13,181.413,-320.428,1300.5,0.439714,1,4
5607,13,160.313,-357.248,1250.5,0.658571,1,3
5607,13,139.206,-394.055,1200.5,0.877407,1,2
5607,13,118.104,-430.885,1150.5,1.09628,1,1
5607,13,97.0584,-467.669,1100.5,1.31501,1,0
5608,13,-389.426,370.379,1300.5,0.437314,1,4
5608,13,-365.594,373.771,1250.5,0.654724,1,3
5608,13,-341.846,377.26,1200.5,0.872186,1,2
5608,13,-318.499,381.154,1150.5,1.08925,1,1
5608,13,-294.265,384.488,1100.5,1.30787,1,0
5609,-13,-386.271,-102.474,1300.5,0.451062,1,4
5609,-13,-346.053,-122.216,1250.5,0.675355,1,3
5609,-13,-305.771,-141.982,1200.5,0.899802,1,2
5609,-13,-265.447,-161.692,1150.5,1.12428,1,1
5609,-13,-225.13,-181.448,1100.5,1.34878,1,0
5610,13,110.12,-158.094,1300.5,0.359495,1,4
5610,13,95.1772,-168.575,1250.5,0.538234,1,3
5610,13,80.3127,-179.039,1200.5,0.716889,1,2
5610,13,65.4986,-189.421,1150.5,0.895444,1,1
5610,13,50.6986,-199.736,1100.5,1.07394,1,0
5611,-13,79.1597,-75.8268,1300.5,0.365844,1,4
5611,-13,91.0257,-92.0891,1250.5,0.547638,1,3
5611,-13,102.88,-108.442,1200.5,0.729525,1,2
5611,-13,114.864,-124.843,1150.5,0.91156,1,1
5611,-13,126.785,-141.35,1100.5,1.09366,1,0
5612,13,458.051,310.983,1300.5,0.405207,1,4
5612,13,472.579,280.849,1250.5,0.607327,1,3
5612,13,487.143,250.688,1200.5,0.809514,1,2
5613,-13,-190.379,376.202,1300.5,0.517553,1,4
5613,-13,-190.925,376.835,1299.79,0.519065,1,4
5613,-13,-228.988,420.948,1250.5,0.777293,1,3
5613,-13,-267.589,465.682,1200.5,1.03549,1,2
5614,13,32.4596,-345.518,1300.5,0.404573,1,4
5614,13,23.8397,-312.941,1250.5,0.605812,1,3
5614,13,15.23,-280.38,1200.5,0.807017,1,2
5614,13,6.61407,-247.849,1150.5,1.00817,1,1
5614,13,-1.97539,-215.293,1100.5,1.20936,1,0
5615,13,337.289,-44.089,1300.5,0.373751,1,4
5615,13,355.571,-27.8269,1250.5,0.559692,1,3
5615,13,373.834,-11.5946,1200.5,0.743271,1,2
5615,13,373.972,-11.4717,1200.12,0.74558,1,2
5615,13,391.985,4.59886,1150.5,0.931314,1,1
5615,13,410.094,20.781,1100.5,1.11699,1,0
5616,13,-219.777,-360.615,1300.5,0.36918,1,4
5616,13,-237.742,-346.371,1250.5,0.552826,1,3
5616,13,-255.657,-332.134,1200.5,0.73641,1,2
5616,13,-273.567,-317.769,1150.5,0.920104,1,1
5616,13,-291.331,-303.659,1100.5,1.10341,1,0
5617,13,475.992,-14.9971,1300.5,0.385827,1,4
5618,13,357.95,-154.787,1300.5,0.353562,1,4
5618,13,357.377,-138.889,1250.5,0.529411,1,3
5618,13,356.802,-122.982,1200.5,0.70527,1,2
5618,13,356.241,-107.016,1150.5,0.88119,1,1
5618,13,355.629,-91.02,1100.5,1.05714,1,0
5619,13,-86.5122,-433.45,1300.5,0.365194,1,4
5619,13,-66.183,-426.238,1250.5,0.546864,1,3
5619,13,-45.8522,-419.025,1200.5,0.728536,1,2
5619,13,-25.5197,-411.808,1150.5,0.910213,1,1
5619,13,-5.20576,-404.583,1100.5,1.09187,1,0
5620,-13,-339.333,-130.729,1300.5,0.425703,1,4
5620,-13,-374.684,-114.076,1250.5,0.637525,1,3
5620,-13,-410.042,-97.4513,1200.5,0.849336,1,2
5620,-13,-445.441,-80.7929,1150.5,1.06125,1,1
5620,-13,-480.853,-64.1764,1100.5,1.27316,1,0
5621,-13,187.364,-8.24373,1300.5,0.386456,1,4
5621,-13,177.893,-35.2071,1250.5,0.578699,1,3
5621,-13,168.414,-62.1402,1200.5,0.770899,1,2
5621,-13,158.927,-89.0754,1150.5,0.960467,1,1
5621,-13,158.868,-89.2442,1150.19,0.963108,1,1
5621,-13,149.35,-116.056,1100.5,1.15544,1,0
5622,-13,464.065,-366.686,1300.5,0.384779,1,4
5622,-13,470.111,-394.014,1250.5,0.576248,1,3
5622,-13,476.159,-421.374,1200.5,0.767768,1,2
5622,-13,482.271,-448.676,1150.5,0.959216,1,1
5622,-13,488.438,-475.923,1100.5,1.1506,1,0
5623,13,-29.2687,-123.967,1300.5,0.349127,1,4
5623,13,-33.1486,-110.241,1250.5,0.522791,1,3
5623,13,-36.9853,-96.4966,1200.5,0.69646,1,2
5623,13,-40.8321,-82.7732,1150.5,0.870112,1,1
5623,13,-44.6679,-69.0488,1100.5,1.04376,1,0
5624,13,-356.112,353.205,1300.5,0.354508,1,4
5624,13,-359.534,336.379,1250.5,0.530871,1,3
5624,13,-362.948,319.538,1200.5,0.707248,1,2
5624,13,-366.375,302.692,1150.5,0.883634,1,1
5624,13,-369.806,285.857,1100.5,1.06001,1,0
5625,-13,-33.5613,311.539,1300.5,0.506101,1,4
5625,-13,-28.9387,367.731,1250.5,0.758016,1,3
5625,-13,-24.2764,423.813,1200.5,1.00966,1,2
5625,-13,-19.5764,480.068,1150.5,1.26175,1,1
5626,13,-141.462,-286.449,1300.5,0.429495,1,4
5626,13,-103.426,-298.945,1250.5,0.643224,1,3
5626,13,-65.3711,-311.451,1200.5,0.856995,1,2
5626,13,-27.3052,-323.982,1150.5,1.0708,1,1
5626,13,10.7272,-336.5,1100.5,1.28454,1,0
5627,13,382.801,328.46,1300.5,0.371092,1,4
5627,13,382.826,328.533,1300.28,0.374009,1,4
5627,13,388.61,345.601,1250.5,0.560103,1,3
5627,13,394.604,362.934,1200.5,0.746508,1,2
5627,13,400.441,380.031,1150.5,0.932589,1,1
5627,13,406.163,397.13,1100.5,1.11501,1,0
5627,13,406.166,397.138,1100.48,1.11865,1,0
5628,13,474.027,-235.397,1300.5,0.3441,1,4
5628,13,481.835,-230.597,1250.5,0.515253,1,3
5628,13,489.6,-225.73,1200.5,0.686406,1,2
5628,13,497.483,-220.8,1150.5,0.857644,1,1
5629,-13,-101.918,85.4505,1300.5,0.373927,1,4
5629,-13,-81.3661,72.7332,1250.5,0.559786,1,3
5629,-13,-60.8015,60.0091,1200.5,0.745671,1,2
5629,-13,-40.3266,47.4063,1150.5,0.931347,1,1
5629,-13,-19.9209,34.8274,1100.5,1.11692,1,0
5631,13,76.9689,-454.159,1300.5,0.364792,1,4
5631,13,66.5578,-436.58,1250.5,0.546285,1,3
5631,13,56.1986,-418.927,1200.5,0.727827,1,2
5631,13,45.9017,-401.255,1150.5,0.909351,1,1
5631,13,35.6065,-383.522,1100.5,1.09094,1,0
5632,13,6.91971,343.334,1300.5,0.457376,1,4
5632,13,-7.90476,365.935,1250.5,0.685456,1,3
5632,13,-21.4002,389.073,1200.5,0.912714,1,2
5632,13,-21.6318,389.473,1199.64,0.913334,1,2
5632,13,-33.8678,410.755,1150.5,1.13845,1,1
5632,13,-46.1218,432.197,1100.5,1.36326,1,0
5633,-13,2.87293,-141.433,1300.5,0.702362,1,4
5633,-13,65.3428,-208.971,1250.5,1.05165,1,3
5633,-13,127.811,-276.481,1200.5,1.40088,1,2
5633,-13,190.285,-344.064,1150.5,1.75028,1,1
5633,-13,252.722,-411.607,1100.5,2.09952,1,0
5634,-13,290.572,-432.92,1300.5,0.469711,1,4
5634,-13,243.2,-445.698,1250.5,0.703438,1,3
5634,-13,195.851,-458.471,1200.5,0.937108,1,2
5634,-13,148.497,-471.244,1150.5,1.17079,1,1
5634,-13,101.132,-484.03,1100.5,1.40451,1,0
5635,-13,-387.085,398.619,1300.5,1.02522,1,4
5635,-13,-387.154,398.559,1300.02,1.02942,1,4
5635,-13,-387.19,398.513,1299.66,1.03139,1,4
5635,-13,-382.273,391.398,1250.5,1.69933,1,3
5635,-13,-382.248,391.362,1250.25,1.7024,1,3
5635,-13,-382.231,391.315,1250.06,1.70439,1,3
5635,-13,-382.234,391.3,1249.97,1.70448,1,3
5635,-13,-382.234,391.3,1249.97,1.70448,1,3
5636,13,126.95,410.573,1300.5,0.502341,1,4
5636,13,120.646,464.419,1250.5,0.751361,1,3
5637,-13,33.4339,314.944,1300.5,0.497594,1,4
5637,-13,4.64122,361.603,1250.5,0.745118,1,3
5637,-13,-24.1624,408.242,1200.5,0.992615,1,2
5637,-13,-52.9666,454.876,1150.5,1.2401,1,1
5638,13,-377.429,-357.045,1300.5,0.361238,1,4
5638,13,-388.56,-340.578,1250.5,0.541105,1,3
5638,13,-399.661,-324.082,1200.5,0.72098,1,2
5638,13,-410.753,-307.608,1150.5,0.900826,1,1
5638,13,-421.862,-291.052,1100.5,1.08077,1,0
5639,-13,-245.544,221.42,1300.5,0.363296,1,4
5639,-13,-241.134,201.568,1250.5,0.543991,1,3
5639,-13,-236.767,181.759,1200.5,0.72462,1,2
5639,-13,-232.313,161.898,1150.5,0.905341,1,1
5639,-13,-227.882,142.044,1100.5,1.08604,1,0
5641,13,-217.709,331.063,1300.5,0.3502,1,4
5641,13,-217.502,316.037,1250.5,0.524435,1,3
5641,13,-217.317,301.052,1200.5,0.69863,1,2
5641,13,-217.127,286.024,1150.5,0.872868,1,1
5641,13,-216.923,270.981,1100.5,1.04712,1,0
5641,13,-183.484,-427.424,-1099.5,8.75334,0,0
5641,13,-181.82,-444.76,-1149.5,8.9301,0,1
5641,13,-180.151,-462.088,-1199.5,9.10685,0,2
5641,13,-178.467,-479.415,-1249.5,9.28361,0,3
5641,13,-176.792,-496.763,-1299.5,9.46038,0,4
5643,13,-60.1075,222.626,1300.5,0.400403,1,4
